customer_id,customer_name,email,product_id,product_name,category,rating,review_title,review_text,review_date,helpful_votes,total_votes,feedback_category
CUST02835,Wendy Hawkins,hallkayla@example.com,PROD6794,Shoes,Electronics,2,Poor quality,Packaging damaged. Remember old surface kind theory local toward offer young director kid.,2024-10-30,43.0,55,Critical
CUST02836,Patricia Brooks,petermoore@example.com,PROD4877,Headphones,Home,4,Satisfied with purchase,Recommended. Hear amount stop real up window professional woman film administration last money.,2025-05-12,37.0,50,Positive
CUST02837,James Wilson,garciajohn@example.net,PROD7167,Headphones,Accessories,2,Not as expected,Packaging damaged. Site travel child bill but try begin bed size really seven.,2025-04-01,7.0,59,Critical
CUST02838,Timothy Morgan,mosleycathy@example.net,PROD7707,Shoes,Fashion,3,Average product,Works fine. Analysis more hot phone fine simply avoid.,2025-02-26,1.0,1,Neutral
CUST02839,James Vega,youngcharles@example.com,PROD5150,Headphones,Fashion,3,Okay for the price,Works fine. Young main war upon social small state kind must develop.,2026-04-16,32.0,87,Neutral
CUST02840,Lawrence Moore PhD,rebecca40@example.org,PROD1583,Camera,Fashion,4,Satisfied with purchase,Satisfied with purchase. Information administration college board industry audience part interest arrive pattern report.,2025-02-19,25.0,91,Positive
CUST02841,Melissa White,natashabutler@example.org,PROD7760,Headphones,Accessories,3,Okay for the price,Works fine. Do cultural half produce head find.,2025-06-26,21.0,75,Neutral
CUST02842,Anthony Howell,andrewharvey@example.com,PROD8273,Smartphone,Home,3,Okay for the price,Okay for the price. Economic reduce out career pay employee indeed.,2026-06-11,12.0,82,Neutral
CUST02843,Sarah Sampson,fordmichael@example.net,PROD6776,Smartphone,Electronics,4,Good product,Recommended. Research even from sister trial win since explain.,2025-04-28,32.0,70,Positive
CUST02844,Wesley Roach,walkercathy@example.com,PROD6784,Camera,Fashion,3,Decent quality,Decent quality. Art student about PM marriage around there one change clearly return must down.,2025-08-01,20.0,75,Neutral
CUST02845,Sarah Durham,william27@example.com,PROD8382,Backpack,Fashion,3,Average product,Decent quality. Medical so question would thought offer develop yeah yard room identify heart.,2025-06-28,49.0,59,Neutral
CUST02846,Jenna Garcia,kimberly18@example.org,PROD4823,Backpack,Electronics,5,Excellent product,Loved it. Remain social money resource military story fact develop reason wife.,2026-03-19,23.0,76,Positive
CUST02847,Frederick Rojas,jose07@example.net,PROD1703,Headphones,Home,4,Nice quality,Recommended. Report role across all according song from development.,2026-06-22,0.0,46,Positive
CUST02848,Joann Thompson DDS,brookskristina@example.org,PROD7046,Smartphone,Home,1,Not working,Terrible quality. Side today lose born movie concern politics event kid religious throughout front and.,2026-02-17,12.0,82,Critical
CUST02849,Troy Ramirez,scarter@example.net,PROD7205,Headphones,Electronics,4,Satisfied with purchase,Good product. Me PM third from deep character low fall less couple onto.,2024-12-01,24.0,39,Positive
CUST02850,Lindsey Johnson,dblack@example.org,PROD1552,Backpack,Home,2,Not as expected,Arrived late. Senior minute artist wait follow want nor beautiful.,2025-08-11,13.0,35,Critical
CUST02851,Courtney Walter, customer#mail.com ,PROD9486,Watch,Accessories,1,Very disappointed,Broken on arrival. Second dinner might hold security where magazine alone protect base can upon.,2026-06-26,,39,Critical
CUST02852,Angelica Lam,pearsonkelly@example.com,PROD1931,Headphones,Accessories,2,Packaging damaged,Arrived late. Organization stock improve mission brother team view major.,2024-10-07,4.0,74,Critical
CUST02853,Joshua Marshall,williampratt@example.net,PROD1213,Smartphone,Fashion,3,Okay for the price,Average product. Training dog cover war nearly strategy training card amount somebody owner some street.,2025-05-04,44.0,54,Neutral
CUST02854,Justin Turner,haileysanchez@example.com,PROD9690,Smartphone,Home,4,Good product,Good product. Natural main himself little accept door music create remain computer to wrong.,2025-08-02,10.0,36,Positive
CUST02855,Thomas Dunn,powellalejandro@example.com,PROD8709,Watch,Electronics,2,Arrived late,Not as expected. Her cultural student risk develop source.,2025-05-06,21.0,21,Critical
CUST02856,Kristen Joseph,jennifergeorge@example.org,PROD1878,Camera,Home,5,,Excellent product. Hold bill laugh central right attack condition.,2024-09-07,12.0,27,Positive
CUST02857,Cody Smith,,PROD6510,Watch,Accessories,4,Nice quality,Recommended. Major son film listen poor natural director piece section reach chair.,2025-05-17,15.0,100,Positive
CUST02858,Nicole Graham,brian84@example.org,PROD9547,Camera,Accessories,5,Amazing quality,Highly recommended. Lot why owner us sound medical onto student prepare move real.,2025-07-31,8.0,56,Positive
CUST02859,Troy Bell,hvega@example.com,PROD7061,Backpack,Electronics,2,Poor quality,Not as expected. Hold off century prepare produce success agent benefit.,2024-09-01,41.0,56,Critical
CUST02860,Kelly Green,stephengarcia@example.org,PROD1246,Headphones,Fashion,4,Satisfied with purchase,Satisfied with purchase. Somebody range its add girl quickly when summer put artist.,2025-07-17,4.0,97,Positive
CUST02861,Dana Moore MD,davidmartinez@example.org,PROD6097,Headphones,Accessories,3,Neutral experience,Decent quality. Detail buy brother top call edge plan information.,2024-09-24,3.0,73,Neutral
CUST02862,Anthony Johnson,angelafleming@example.org,PROD5025,Headphones,Electronics,5,Best purchase ever,Excellent product. Hear seat almost those act hard range policy hotel describe.,2025-12-06,0.0,34,Positive
CUST02863,Nicholas Nelson,juanmcdaniel@example.net,PROD2336,Camera,Fashion,3,Okay for the price,Neutral experience. Tell two thus according since new keep administration but price sign leg woman.,2025-05-15,1.0,56,Neutral
CUST02864,Cristian Nelson,leah89@example.net,PROD7263,Shoes,Home,1,Very disappointed,Waste of money. Process tough five car shake just commercial public exactly can raise enjoy leader.,2025-06-01,29.0,32,Critical
CUST02865,Julia Foster,aoneill@example.com,PROD9452,Headphones,Electronics,5,Excellent product,Amazing quality. Around story idea mission painting worry goal car.,2025-04-06,7.0,96,Positive
CUST02866,Christopher Grant,lsantos@example.com,PROD8992,Laptop,Accessories,3,Neutral experience,Neutral experience. Itself kind provide difficult country oil fire result better chance challenge.,2025-06-19,41.0,67,Neutral
CUST02867,Philip White,pbrown@example.org,PROD9077,Smartphone,Accessories,5,Best purchase ever,Amazing quality. Discussion daughter forward opportunity just author week move song skin.,2024-09-20,23.0,42,Positive
CUST02868,Veronica Serrano,tfowler@example.org,PROD3203,Backpack,Home,4,Works well,Good product. In analysis nothing front star manager view car.,2025-09-25,50.0,77,Positive
CUST02869,Sarah Brown,christine96@example.net,PROD8579,Laptop,Electronics,1,Very disappointed,Not working. Pick event easy too cold any couple.,2025-10-23,36.0,68,Critical
CUST02870,Michelle Morris,rcook@example.com,PROD1782,Smartphone,Electronics,3,Okay for the price,Neutral experience. Energy evidence option president and possible garden go director certain fill organization.,2025-06-24,5.0,49,Neutral
CUST02871,Gregory Jones,jamescarter@example.com,PROD8051,Camera,Accessories,1,Terrible quality,Very disappointed. Represent treatment fire law capital wait return soon development thought fish system.,2025-06-11,20.0,79,Critical
CUST02872,Anthony Thornton,ashley31@example.net,PROD9740,Camera,Fashion,3,Works fine,Average product. If full above paper memory note.,2026-05-29,26.0,87,Neutral
CUST02873,Tamara Smith,jessica88@example.com,PROD1808,Tablet,Accessories,2,Arrived late,Bad experience. Page important glass military describe position.,2025-04-09,42.0,67,Critical
CUST02874,Greg Ortiz,qbrown@example.net,PROD4904,Camera,Fashion,3,Decent quality,Average product. Very card pass phone me town necessary.,2025-12-05,25.0,56,Neutral
CUST02875,Monique Howell,acampbell@example.org,PROD4897,Laptop,Fashion,4,Satisfied with purchase,Good product. Dream level guy myself board way discuss them exactly about would nearly.,2025-03-01,12.0,70,Positive
CUST02876,Anthony Vaughn,john@@gmail..com,PROD1729,Smartphone,Accessories,5,Best purchase ever,Amazing quality. Herself say close account team sport develop law fact recognize.,2024-09-10,28.0,91,Positive
CUST02877,Dawn Suarez,xrussell@example.com,PROD1089,Tablet,Home,5,Highly recommended,,2025-12-04,,83,Positive
CUST02878,Crystal Middleton,rdavid@example.com,PROD8198,Camera,Home,2,Packaging damaged,Arrived late. Whatever indeed level all it open knowledge south my write.,2024-09-07,45.0,99,Critical
CUST02879,Leslie Bowers,obrienkristina@example.org,PROD8490,Shoes,Fashion,5,Best purchase ever,Highly recommended. World quite since night reveal say spend until these play.,2025-11-04,34.0,64,Positive
CUST02880,Samantha Mejia,vmoyer@example.net,PROD2108,Shoes,Fashion,1,Very disappointed,Waste of money. Put store less against describe house everything tell word know rather thank particular.,2025-04-06,6.0,35,Critical
CUST02881,Sarah Murphy,larry56@example.net,PROD5476,Tablet,Electronics,2,,Poor quality. Quality lead find wonder play middle suffer from indeed growth.,2025-11-10,48.0,78,Critical
CUST02882,Michael Carter,gbauer@example.org,PROD3472,Headphones,Home,5,Amazing quality,Best purchase ever. Own newspaper professional area natural population discuss.,2025-04-08,28.0,98,Positive
CUST02883,Andrew Haas,reyesjohn@example.org,PROD9192,Shoes,Electronics,2,Arrived late,Bad experience. Section something once lose gas music bring pressure for deal.,2025-12-15,42.0,65,Critical
CUST02884,Samuel Burns,jamesoscar@example.net,PROD1509,Shoes,Fashion,1,Broken on arrival,Broken on arrival. Reduce white early voice lead whatever argue firm human.,2026-04-12,4.0,15,Critical
CUST02885,Charles Hardy,johnsonaaron@example.net,PROD2097,Backpack,Accessories,3,Average product,Decent quality. Yet base break art buy effort this.,2024-09-26,43.0,55,Neutral
CUST02886,Jessica Cox,calvarez@example.org,PROD7242,Camera,Accessories,2,Packaging damaged,Packaging damaged. Key force despite job maintain explain.,2025-11-07,43.0,60,Critical
CUST02887,David Hernandez,tonyapatterson@example.org,PROD3312,Camera,Electronics,3,Decent quality,Works fine. Modern study action onto artist month meet.,2026-03-09,12.0,84,Neutral
CUST02888,Ariel Mills,dmorgan@example.com,PROD3002,Camera,Electronics,1,Broken on arrival,Not working. Less a wear son soon today vote.,2025-07-30,39.0,93,Critical
CUST02889,Autumn Kelly,,PROD7767,Smartphone,Home,5,Highly recommended,Loved it. Offer recent TV what cold move particular buy science health.,2025-05-01,0.0,95,Positive
CUST02890,Ricky White,calvin00@example.org,PROD8003,Backpack,Home,2,Arrived late,Not as expected. South box left eight than while decade might item.,2025-01-27,21.0,85,Critical
CUST02891,Jessica Montgomery,cookjeffery@example.net,PROD3969,Shoes,Home,4,Satisfied with purchase,Good product. Lawyer message and behavior water remember opportunity kid resource.,2025-09-16,9.0,51,Positive
CUST02892,Kevin Valdez,schroederdavid@example.com,PROD2239,Tablet,Accessories,4,Works well,Works well. Audience second avoid exist system ability learn whether however program.,2025-11-03,34.0,59,Positive
CUST02893,Antonio Boyd,allen34@example.net,PROD5690,Shoes,Electronics,1,Terrible quality,Not working. Ago from above capital hand perform often buy address them scientist campaign.,2026-04-26,42.0,44,Critical
CUST02894,Savannah Powell,fsaunders@example.net,PROD4769,Smartphone,Accessories,2,Packaging damaged,Poor quality. Fire begin like force seat firm create interview out option fine old.,2024-08-25,4.0,70,Critical
CUST02895,Kristin Lee,brownwilliam@example.org,PROD9632,Tablet,Accessories,4,Nice quality,Works well. Design wear agency interest film outside choice chance.,2024-08-26,20.0,83,Positive
CUST02896,Jeffrey Martin,jonathon64@example.com,PROD5368,Watch,Home,3,Decent quality,Works fine. Tonight water customer tough create day various.,2025-04-23,11.0,37,Neutral
CUST02897,Mario Ross,,PROD7273,Shoes,Fashion,4,Nice quality,Recommended. Me nearly myself manager rule wife authority especially director wide doctor whose.,2025-04-02,36.0,83,Positive
CUST02898,Heather Guzman,shawn83@example.net,PROD6239,Laptop,Electronics,5,Loved it,Excellent product. Size task offer outside hit eat structure guess himself third available.,2026-06-28,49.0,97,Positive
CUST02899,Christopher Rodriguez,george54@example.net,PROD3398,Camera,Home,1,Terrible quality,Very disappointed. Participant blood ready bar food out.,2025-09-09,50.0,54,Critical
CUST02900,Catherine Carter,pruittkimberly@example.net,PROD9374,Shoes,Fashion,5,Amazing quality,Loved it. Floor mother marriage represent sense window.,2024-09-11,3.0,38,Positive
CUST02901,Craig Hickman,,PROD9632,Tablet,Accessories,1,Terrible quality,Broken on arrival. Recognize kind course live side face really.,2025-07-20,23.0,96,Critical
CUST02902,Christina Powell,wharrington@example.org,PROD4169,Smartphone,Electronics,3,Works fine,Works fine. Say finish perhaps another it moment husband nature drug run her source executive.,2024-12-08,32.0,44,Neutral
CUST02903,Edward Gilbert,whernandez@example.net,PROD6355,Backpack,Electronics,5,Loved it,Excellent product. Policy central focus establish child determine establish.,2025-04-08,38.0,58,Positive
CUST02904,Jerry Greene,nicholas69@example.net,PROD7236,Headphones,Accessories,5,Loved it,Excellent product. Republican offer prepare blue why whom.,2024-08-26,48.0,60,Positive
CUST02905,Shannon Jacobson,eric68@example.com,PROD5871,Tablet,Fashion,4,Works well,Works well. Such reveal such factor able and.,2024-09-15,46.0,55,Positive
CUST02906,Terri Davis,phillipsstephanie@example.com,PROD5795,Watch,Electronics,5,Loved it,Loved it. Statement audience skill water article yourself risk sing audience someone determine.,2025-07-06,0.0,13,Positive
CUST02907,Christopher Parks,pricetyler@example.org,PROD1762,Camera,Home,1,Broken on arrival,Broken on arrival. Person trip watch debate point assume citizen.,2024-11-02,8.0,43,Critical
CUST02908,Kimberly Hall,xgregory@example.net,PROD8096,Tablet,Home,2,Arrived late,Bad experience. Drug close mention each center son section attack not.,2025-02-21,7.0,86,Critical
